"concept","standard_name","similarity_score"
"usgaapinventoryworkinprocessnetofreserves","cash and cash equivalents",0.546070460704607
"usgaapinventoryworkinprocessnetofreserves","revenue",0.546070460704607
"usgaapinvestmentownedatfairvalue","cash and cash equivalents",0.642361111111111
"usgaapinvestmentownedatfairvalue","revenue",0.606977513227513
"usgaapinvestmentownedatfairvalue","net income",0.569940476190476
"usgaapinvestments","cash and cash equivalents",0.67156862745098
"usgaapinvestments","net income",0.649743230625584
"usgaapinvestments","revenue",0.62156862745098
"usgaapinvestmentsandothernoncurrentassets","revenue",0.599311201445348
"usgaapinvestmentsandothernoncurrentassets","cash and cash equivalents",0.550813008130081
"usgaapinvestmentsandothernoncurrentassets","net income",0.536149825783972
"usgaapinvestmentsinaffiliatessubsidiariesassociatesandjointventures","cash and cash equivalents",0.660655058043118
"usgaapinvestmentsinaffiliatessubsidiariesassociatesandjointventures","revenue",0.603372028745163
"usgaapinvestmentsinaffiliatessubsidiariesassociatesandjointventures","net income",0.565174129353234
"usgaapjuniorsubordinateddebentureowedtounconsolidatedsubsidiarytrust","revenue",0.551062091503268
"usgaapjuniorsubordinateddebentureowedtounconsolidatedsubsidiarytrust","cash and cash equivalents",0.539760348583878
"usgaapjuniorsubordinateddebentureowedtounconsolidatedsubsidiarytrust","net income",0.539760348583878
"usgaapland","net income",0.734920634920635
"usgaapland","revenue",0.731578947368421
"usgaapland","cash and cash equivalents",0.725
"usgaapleaseholdimprovementsgross","cash and cash equivalents",0.680555555555556
"usgaapleaseholdimprovementsgross","net income",0.601851851851852
"usgaapleaseholdimprovementsgross","revenue",0.572916666666667
"usgaapliabilities","cash and cash equivalents",0.652287581699347
"usgaapliabilities","net income",0.610021786492375
"usgaapliabilities","revenue",0.599439775910364
"usgaapliabilitiesandstockholdersequity","revenue",0.664160401002506
"usgaapliabilitiesandstockholdersequity","cash and cash equivalents",0.627923976608187
"usgaapliabilitiesandstockholdersequity","net income",0.610066833751044
"usgaapliabilitiescurrent","revenue",0.644444444444444
"usgaapliabilitiescurrent","net income",0.644444444444444
"usgaapliabilitiescurrent","cash and cash equivalents",0.626388888888889
"usgaapliabilitiesnoncurrent","revenue",0.713403880070547
"usgaapliabilitiesnoncurrent","cash and cash equivalents",0.658950617283951
"usgaapliabilitiesnoncurrent","net income",0.619223985890653
"usgaapliabilitiesofdisposalgroupincludingdiscontinuedoperation","revenue",0.623655913978495
"usgaapliabilitiesofdisposalgroupincludingdiscontinuedoperation","net income",0.599846390168971
"usgaapliabilitiesofdisposalgroupincludingdiscontinuedoperation","cash and cash equivalents",0.59744623655914
"usgaapliabilitiesofdisposalgroupincludingdiscontinuedoperationcurrent","revenue",0.604347826086957
"usgaapliabilitiesofdisposalgroupincludingdiscontinuedoperationcurrent","net income",0.604347826086957
"usgaapliabilitiesofdisposalgroupincludingdiscontinuedoperationcurrent","cash and cash equivalents",0.582255003450656
"usgaapliabilitiesofdisposalgroupincludingdiscontinuedoperationnoncurrent","net income",0.605820105820106
"usgaapliabilitiesofdisposalgroupincludingdiscontinuedoperationnoncurrent","cash and cash equivalents",0.583664021164021
"usgaapliabilitiesofdisposalgroupincludingdiscontinuedoperationnoncurrent","revenue",0.582671957671958
"usgaapliabilitiesotherthanlongtermdebtnoncurrent","cash and cash equivalents",0.659722222222222
"usgaapliabilitiesotherthanlongtermdebtnoncurrent","revenue",0.62962962962963
"usgaapliabilitiesotherthanlongtermdebtnoncurrent","net income",0.618055555555556
"usgaapliabilitiessubjecttocompromise","cash and cash equivalents",0.6875
"usgaapliabilitiessubjecttocompromise","net income",0.638888888888889
"usgaapliabilitiessubjecttocompromise","revenue",0.618908382066277
"usgaapliabilityforasbestosandenvironmentalclaimsgross","cash and cash equivalents",0.601153039832285
"usgaapliabilityforasbestosandenvironmentalclaimsgross","revenue",0.547244684037137
"usgaapliabilityforasbestosandenvironmentalclaimsgross","net income",0.543925326944195
"usgaapliabilityforfuturepolicybenefitsandunpaidclaimsandclaimsadjustmentexpense","cash and cash equivalents",0.561733976290938
"usgaapliabilityforfuturepolicybenefitsandunpaidclaimsandclaimsadjustmentexpense","net income",0.536377335744424
"usgaapliabilityforfuturepolicybenefitsandunpaidclaimsandclaimsadjustmentexpense","revenue",0.532911392405063
"usgaapliabilityforuncertaintaxpositionsnoncurrent","cash and cash equivalents",0.611961451247166
"usgaapliabilityforuncertaintaxpositionsnoncurrent","net income",0.58843537414966
"usgaapliabilityforuncertaintaxpositionsnoncurrent","revenue",0.573979591836735
"usgaaplimitedliabilitycompanyllcmembersequityincludingportionattributabletononcontrollinginterest","net income",0.563001145475372
"usgaaplimitedliabilitycompanyllcmembersequityincludingportionattributabletononcontrollinginterest","revenue",0.561525912041376
"usgaaplimitedliabilitycompanyllcmembersequityincludingportionattributabletononcontrollinginterest","cash and cash equivalents",0.56008018327606
"usgaaplineofcredit","cash and cash equivalents",0.636574074074074
"usgaaplineofcredit","net income",0.587037037037037
"usgaaplineofcredit","revenue",0.581481481481481
"usgaaplineofcreditfacilityamountoutstanding","cash and cash equivalents",0.609426910299003
"usgaaplineofcreditfacilityamountoutstanding","revenue",0.566243833685694
"usgaaplineofcreditfacilityamountoutstanding","net income",0.560008305647841
"usgaaplinesofcreditcurrent","revenue",0.613960113960114
"usgaaplinesofcreditcurrent","cash and cash equivalents",0.597008547008547
"usgaaplinesofcreditcurrent","net income",0.528632478632479
"usgaaplitigationreservecurrent","revenue",0.655555555555556
"usgaaplitigationreservecurrent","cash and cash equivalents",0.605555555555556
"usgaaplitigationreservecurrent","net income",0.577777777777778
"usgaaplitigationreservenoncurrent","cash and cash equivalents",0.610606060606061
"usgaaplitigationreservenoncurrent","revenue",0.585377585377585
"usgaaplitigationreservenoncurrent","net income",0.562049062049062
"usgaaploansandleasesreceivableallowance","cash and cash equivalents",0.646367521367521
"usgaaploansandleasesreceivableallowance","revenue",0.595975783475784
"usgaaploansandleasesreceivableallowance","net income",0.564713064713065
"usgaaploansandleasesreceivableconsumerinstallmentdurablegoods","cash and cash equivalents",0.606102003642987
"usgaaploansandleasesreceivableconsumerinstallmentdurablegoods","revenue",0.561930783242259
"usgaaploansandleasesreceivableconsumerinstallmentdurablegoods","net income",0.557474629195941
"usgaaploansandleasesreceivableconsumerinstallmentother","cash and cash equivalents",0.574074074074074
"usgaaploansandleasesreceivableconsumerinstallmentother","revenue",0.55679012345679
"usgaaploansandleasesreceivableconsumerinstallmentother","net income",0.55679012345679
"usgaaploansandleasesreceivabledeferredincome","cash and cash equivalents",0.650252525252525
"usgaaploansandleasesreceivabledeferredincome","revenue",0.582912457912458
"usgaaploansandleasesreceivabledeferredincome","net income",0.551948051948052
"usgaaploansandleasesreceivablegrosscarryingamount","cash and cash equivalents",0.570294784580499
"usgaaploansandleasesreceivablegrosscarryingamount","net income",0.570294784580499
"usgaaploansandleasesreceivablegrosscarryingamount","revenue",0.568405139833711
"usgaaploansandleasesreceivablenetofdeferredincome","cash and cash equivalents",0.611678004535147
"usgaaploansandleasesreceivablenetofdeferredincome","net income",0.570294784580499
"usgaaploansandleasesreceivablenetofdeferredincome","revenue",0.552380952380952
"usgaaploansandleasesreceivablenetreportedamount","cash and cash equivalents",0.610520094562648
"usgaaploansandleasesreceivablenetreportedamount","revenue",0.584318360914106
"usgaaploansandleasesreceivablenetreportedamount","net income",0.557750759878419
"usgaaploansheldforsalemortgages","revenue",0.612903225806452
"usgaaploansheldforsalemortgages","net income",0.612903225806452
"usgaaploansheldforsalemortgages","cash and cash equivalents",0.600507765830346
"usgaaploanspayablecurrent","revenue",0.674074074074074
"usgaaploanspayablecurrent","cash and cash equivalents",0.6625
"usgaaploanspayablecurrent","net income",0.643095238095238
"usgaaploansreceivableheldforsalenet","cash and cash equivalents",0.600793650793651
"usgaaploansreceivableheldforsalenet","revenue",0.580952380952381
"usgaaploansreceivableheldforsalenet","net income",0.548412698412698
"usgaaploansreceivableheldforsalenetnotpartofdisposalgroup","revenue",0.55906432748538
"usgaaploansreceivableheldforsalenetnotpartofdisposalgroup","net income",0.55906432748538
"usgaaploansreceivableheldforsalenetnotpartofdisposalgroup","cash and cash equivalents",0.526524644945698
"usgaaploansreceivableheldforsalenetnotpartofdisposalgroupmortgage","revenue",0.564102564102564
"usgaaploansreceivableheldforsalenetnotpartofdisposalgroupmortgage","net income",0.564102564102564
"usgaaploansreceivableheldforsalenetnotpartofdisposalgroupmortgage","cash and cash equivalents",0.531562881562882
"usgaaplongtermdebt","cash and cash equivalents",0.636574074074074
"usgaaplongtermdebt","revenue",0.614814814814815
"usgaaplongtermdebt","net income",0.574074074074074
"usgaaplongtermdebtandcapitalleaseobligations","cash and cash equivalents",0.593434343434343
"usgaaplongtermdebtandcapitalleaseobligations","revenue",0.585858585858586
"usgaaplongtermdebtandcapitalleaseobligations","net income",0.565656565656566
"usgaaplongtermdebtandcapitalleaseobligationscurrent","revenue",0.593137254901961
"usgaaplongtermdebtandcapitalleaseobligationscurrent","cash and cash equivalents",0.549972766884532
"usgaaplongtermdebtandcapitalleaseobligationscurrent","net income",0.519607843137255
"usgaaplongtermdebtcurrent","revenue",0.642222222222222
"usgaaplongtermdebtcurrent","cash and cash equivalents",0.571666666666667
"usgaaplongtermdebtcurrent","net income",0.536068376068376
"usgaaplongtermdebtfairvalue","cash and cash equivalents",0.599382716049383
"usgaaplongtermdebtfairvalue","revenue",0.59347442680776
"usgaaplongtermdebtfairvalue","net income",0.580246913580247
"usgaaplongtermdebtnoncurrent","revenue",0.596560846560847
"usgaaplongtermdebtnoncurrent","cash and cash equivalents",0.577380952380952
"usgaaplongtermdebtnoncurrent","net income",0.536630036630037
"usgaaplongterminvestments","cash and cash equivalents",0.628333333333333
"usgaaplongterminvestments","revenue",0.586560846560847
"usgaaplongterminvestments","net income",0.54952380952381
"usgaaplongterminvestmentsandreceivablesnet","cash and cash equivalents",0.593253968253968
"usgaaplongterminvestmentsandreceivablesnet","revenue",0.580026455026455
"usgaaplongterminvestmentsandreceivablesnet","net income",0.529100529100529
"usgaaplongtermlineofcredit","cash and cash equivalents",0.631410256410256
"usgaaplongtermlineofcredit","revenue",0.613960113960114
"usgaaplongtermlineofcredit","net income",0.553113553113553
"usgaaplongtermloanspayable","cash and cash equivalents",0.657051282051282
"usgaaplongtermloanspayable","net income",0.616849816849817
"usgaaplongtermloanspayable","revenue",0.591575091575092
"usgaaplongtermnotespayable","cash and cash equivalents",0.631730769230769
"usgaaplongtermnotespayable","net income",0.613553113553114
"usgaaplongtermnotespayable","revenue",0.59015059015059
"usgaaplosscontingencyaccrualcarryingvaluenoncurrent","cash and cash equivalents",0.696486928104575
"usgaaplosscontingencyaccrualcarryingvaluenoncurrent","net income",0.648272642390289
"usgaaplosscontingencyaccrualcarryingvaluenoncurrent","revenue",0.61671335200747
"usgaapmachineryandequipmentgross","cash and cash equivalents",0.638888888888889
"usgaapmachineryandequipmentgross","revenue",0.621990740740741
"usgaapmachineryandequipmentgross","net income",0.569940476190476
"usgaapmanagementfeepayable","cash and cash equivalents",0.616849816849817
"usgaapmanagementfeepayable","revenue",0.60997150997151
"usgaapmanagementfeepayable","net income",0.602564102564103
"usgaapmarketablesecurities","cash and cash equivalents",0.683760683760684
"usgaapmarketablesecurities","net income",0.683760683760684
"usgaapmarketablesecurities","revenue",0.602564102564103
"usgaapmarketablesecuritiescurrent","cash and cash equivalents",0.691919191919192
"usgaapmarketablesecuritiescurrent","net income",0.691919191919192
"usgaapmarketablesecuritiescurrent","revenue",0.616161616161616
"usgaapmarketablesecuritiesequitysecurities","cash and cash equivalents",0.698412698412698
"usgaapmarketablesecuritiesequitysecurities","net income",0.698412698412698
"usgaapmarketablesecuritiesequitysecurities","revenue",0.6005291005291
"usgaapmarketablesecuritiesequitysecuritiescurrent","cash and cash equivalents",0.632369614512472
"usgaapmarketablesecuritiesequitysecuritiescurrent","revenue",0.608465608465608
"usgaapmarketablesecuritiesequitysecuritiescurrent","net income",0.603590325018897
"usgaapmarketablesecuritiesnoncurrent","cash and cash equivalents",0.694444444444444
"usgaapmarketablesecuritiesnoncurrent","net income",0.694444444444444
"usgaapmarketablesecuritiesnoncurrent","revenue",0.577777777777778
"usgaapmediumtermnotes","net income",0.641269841269841
"usgaapmediumtermnotes","revenue",0.59484126984127
"usgaapmediumtermnotes","cash and cash equivalents",0.556471306471306
"usgaapmemberscapital","revenue",0.633333333333333
"usgaapmemberscapital","net income",0.633333333333333
"usgaapmemberscapital","cash and cash equivalents",0.608333333333333
"usgaapmembersequity","cash and cash equivalents",0.641812865497076
"usgaapmembersequity","revenue",0.625146198830409
"usgaapmembersequity","net income",0.625146198830409
"usgaapmembersequityattributabletononcontrollinginterest","revenue",0.596969696969697
"usgaapmembersequityattributabletononcontrollinginterest","net income",0.596969696969697
"usgaapmembersequityattributabletononcontrollinginterest","cash and cash equivalents",0.574747474747475
"usgaapminorityinterest","revenue",0.631649831649832
"usgaapminorityinterest","cash and cash equivalents",0.607323232323232
"usgaapminorityinterest","net income",0.585137085137085
"usgaapmortgageloansonrealestate","cash and cash equivalents",0.607706093189964
"usgaapmortgageloansonrealestate","revenue",0.599846390168971
"usgaapmortgageloansonrealestate","net income",0.598182283666155
"usgaapnetassetvaluepershare","cash and cash equivalents",0.657407407407407
"usgaapnetassetvaluepershare","revenue",0.632716049382716
"usgaapnetassetvaluepershare","net income",0.594135802469136
"usgaapnonredeemablenoncontrollinginterest","revenue",0.578477868112015
"usgaapnonredeemablenoncontrollinginterest","cash and cash equivalents",0.556983159117306
"usgaapnonredeemablenoncontrollinginterest","net income",0.540831074977416
"usgaapnotesandloanspayable","cash and cash equivalents",0.657051282051282
"usgaapnotesandloanspayable","net income",0.616849816849817
"usgaapnotesandloanspayable","revenue",0.596459096459097
"usgaapnotesandloansreceivablegrosscurrent","cash and cash equivalents",0.590108401084011
"usgaapnotesandloansreceivablegrosscurrent","revenue",0.550180668473351
"usgaapnotesandloansreceivablegrosscurrent","net income",0.527358368821784
"usgaapnotesandloansreceivablegrossnoncurrent","cash and cash equivalents",0.593434343434343
"usgaapnotesandloansreceivablegrossnoncurrent","net income",0.532347282347282
"usgaapnotesandloansreceivablegrossnoncurrent","revenue",0.51800903774588
"usgaapnotesandloansreceivablenetcurrent","cash and cash equivalents",0.587606837606838
"usgaapnotesandloansreceivablenetcurrent","revenue",0.571225071225071
"usgaapnotesandloansreceivablenetcurrent","net income",0.523606023606024
"usgaapnotesandloansreceivablenetnoncurrent","cash and cash equivalents",0.591269841269841
"usgaapnotesandloansreceivablenetnoncurrent","revenue",0.552116402116402
"usgaapnotesandloansreceivablenetnoncurrent","net income",0.529100529100529
"usgaapnotespayable","cash and cash equivalents",0.659722222222222
"usgaapnotespayable","net income",0.588359788359788
"usgaapnotespayable","revenue",0.579365079365079
"usgaapnotespayablecurrent","cash and cash equivalents",0.600555555555556
"usgaapnotespayablecurrent","revenue",0.586666666666667
"usgaapnotespayablecurrent","net income",0.582698412698413
"usgaapnotespayablerelatedpartiesclassifiedcurrent","revenue",0.630763416477702
"usgaapnotespayablerelatedpartiesclassifiedcurrent","cash and cash equivalents",0.560430839002268
"usgaapnotespayablerelatedpartiesclassifiedcurrent","net income",0.53265306122449
"usgaapnotespayablerelatedpartiescurrentandnoncurrent","revenue",0.59045584045584
"usgaapnotespayablerelatedpartiescurrentandnoncurrent","cash and cash equivalents",0.562393162393162
"usgaapnotespayablerelatedpartiescurrentandnoncurrent","net income",0.539316239316239
"usgaapnotespayablerelatedpartiesnoncurrent","cash and cash equivalents",0.607142857142857
"usgaapnotespayablerelatedpartiesnoncurrent","revenue",0.595238095238095
"usgaapnotespayablerelatedpartiesnoncurrent","net income",0.526984126984127
"usgaapnotespayabletobank","cash and cash equivalents",0.673611111111111
"usgaapnotespayabletobank","net income",0.64484126984127
"usgaapnotespayabletobank","revenue",0.606481481481482
"usgaapnotesreceivablegross","revenue",0.540954415954416
"usgaapnotesreceivablegross","cash and cash equivalents",0.53034188034188
"usgaapnotesreceivablegross","net income",0.525641025641026
"usgaapnotesreceivablenet","revenue",0.583333333333333
"usgaapnotesreceivablenet","cash and cash equivalents",0.525
"usgaapnotesreceivablenet","net income",0.510912698412698
"usgaapoperatingleaseliability","cash and cash equivalents",0.676245210727969
"usgaapoperatingleaseliability","revenue",0.653256704980843
"usgaapoperatingleaseliability","net income",0.5623973727422
"usgaapoperatingleaseliabilitycurrent","cash and cash equivalents",0.685185185185185
"usgaapoperatingleaseliabilitycurrent","revenue",0.666666666666667
"usgaapoperatingleaseliabilitycurrent","net income",0.578042328042328
"usgaapoperatingleaseliabilitynoncurrent","cash and cash equivalents",0.688034188034188
"usgaapoperatingleaseliabilitynoncurrent","revenue",0.643874643874644
"usgaapoperatingleaseliabilitynoncurrent","net income",0.583028083028083
"usgaapoperatingleaserightofuseasset","cash and cash equivalents",0.613492063492064
"usgaapoperatingleaserightofuseasset","revenue",0.588161375661376
"usgaapoperatingleaserightofuseasset","net income",0.554761904761905
"usgaapotheraccruedliabilitiescurrent","cash and cash equivalents",0.581481481481481
"usgaapotheraccruedliabilitiescurrent","revenue",0.569444444444445
"usgaapotheraccruedliabilitiescurrent","net income",0.564814814814815
"usgaapotherassets","revenue",0.698879551820728
"usgaapotherassets","cash and cash equivalents",0.63562091503268
"usgaapotherassets","net income",0.618954248366013
"usgaapotherassetscurrent","cash and cash equivalents",0.583333333333333
"usgaapotherassetscurrent","revenue",0.583333333333333
"usgaapotherassetscurrent","net income",0.568055555555556
"usgaapotherassetsfairvaluedisclosure","cash and cash equivalents",0.666666666666667
"usgaapotherassetsfairvaluedisclosure","revenue",0.592105263157895
"usgaapotherassetsfairvaluedisclosure","net income",0.587037037037037
"usgaapotherassetsnoncurrent","cash and cash equivalents",0.606481481481482
"usgaapotherassetsnoncurrent","revenue",0.59347442680776
"usgaapotherassetsnoncurrent","net income",0.571604938271605
"usgaapotherintangibleassetsnet","cash and cash equivalents",0.677777777777778
"usgaapotherintangibleassetsnet","revenue",0.602116402116402
"usgaapotherintangibleassetsnet","net income",0.565079365079365
"usgaapotherinventorynoncurrent","revenue",0.627777777777778
"usgaapotherinventorynoncurrent","net income",0.588888888888889
"usgaapotherinventorynoncurrent","cash and cash equivalents",0.515555555555556
"usgaapotherinvestments","cash and cash equivalents",0.661616161616162
"usgaapotherinvestments","revenue",0.575757575757576
"usgaapotherinvestments","net income",0.572390572390572
"usgaapotherliabilities","cash and cash equivalents",0.648989898989899
"usgaapotherliabilities","revenue",0.631313131313131
"usgaapotherliabilities","net income",0.597727272727273
"usgaapotherliabilitiescurrent","revenue",0.653256704980843
"usgaapotherliabilitiescurrent","net income",0.593732895457033
"usgaapotherliabilitiescurrent","cash and cash equivalents",0.592911877394636
"usgaapotherliabilitiesnoncurrent","net income",0.62797619047619
"usgaapotherliabilitiesnoncurrent","cash and cash equivalents",0.618055555555556
"usgaapotherliabilitiesnoncurrent","revenue",0.606977513227513
"usgaapotherlongtermdebtcurrent","revenue",0.625925925925926
"usgaapotherlongtermdebtcurrent","cash and cash equivalents",0.592592592592593
"usgaapotherlongtermdebtcurrent","net income",0.592592592592593
"usgaapotherlongtermdebtnoncurrent","cash and cash equivalents",0.597643097643098
"usgaapotherlongtermdebtnoncurrent","net income",0.597643097643098
"usgaapotherlongtermdebtnoncurrent","revenue",0.572727272727273
"usgaapotherlongtermnotespayable","cash and cash equivalents",0.594384707287933
"usgaapotherlongtermnotespayable","net income",0.594384707287933
"usgaapotherlongtermnotespayable","revenue",0.578330346475508
"usgaapothernotespayable","cash and cash equivalents",0.588647342995169
"usgaapothernotespayable","revenue",0.554635380722337
"usgaapothernotespayable","net income",0.542391304347826
"usgaapothernotespayablecurrent","revenue",0.578306878306878
"usgaapothernotespayablecurrent","net income",0.577777777777778
"usgaapothernotespayablecurrent","cash and cash equivalents",0.545833333333333
"usgaapotherpostretirementdefinedbenefitplanliabilitiesnoncurrent","cash and cash equivalents",0.635416666666667
"usgaapotherpostretirementdefinedbenefitplanliabilitiesnoncurrent","revenue",0.579398148148148
"usgaapotherpostretirementdefinedbenefitplanliabilitiesnoncurrent","net income",0.525
"usgaapotherprepaidexpensecurrent","revenue",0.604166666666667
"usgaapotherprepaidexpensecurrent","cash and cash equivalents",0.597222222222222
"usgaapotherprepaidexpensecurrent","net income",0.58125
"usgaapotherreceivables","revenue",0.631313131313131
"usgaapotherreceivables","cash and cash equivalents",0.578282828282828
"usgaapotherreceivables","net income",0.557575757575758
"usgaapotherreceivablesnetcurrent","revenue",0.606977513227513
"usgaapotherreceivablesnetcurrent","cash and cash equivalents",0.575694444444445
"usgaapotherreceivablesnetcurrent","net income",0.545833333333333
"usgaapothershorttermborrowings","net income",0.588888888888889
"usgaapothershorttermborrowings","cash and cash equivalents",0.585912698412698
"usgaapothershorttermborrowings","revenue",0.577777777777778
"usgaappayableinvestmentpurchase","cash and cash equivalents",0.662186379928315
"usgaappayableinvestmentpurchase","revenue",0.632915173237754
"usgaappayableinvestmentpurchase","net income",0.612903225806452
"usgaappayablestobrokerdealersandclearingorganizations","revenue",0.628930817610063
"usgaappayablestobrokerdealersandclearingorganizations","cash and cash equivalents",0.616701607267645
"usgaappayablestobrokerdealersandclearingorganizations","net income",0.616701607267645
"usgaappayablestocustomers","revenue",0.711428571428572
"usgaappayablestocustomers","cash and cash equivalents",0.675277777777778
"usgaappayablestocustomers","net income",0.647619047619048
"usgaappensionandotherpostretirementandpostemploymentbenefitplansliabilitiescurrent","cash and cash equivalents",0.557757452574526
"usgaappensionandotherpostretirementandpostemploymentbenefitplansliabilitiescurrent","net income",0.528763448169599
"usgaappensionandotherpostretirementandpostemploymentbenefitplansliabilitiescurrent","revenue",0.528229448961156
"usgaappensionandotherpostretirementandpostemploymentbenefitplansliabilitiesnoncurrent","cash and cash equivalents",0.55890522875817
"usgaappensionandotherpostretirementandpostemploymentbenefitplansliabilitiesnoncurrent","net income",0.536297362767951
"usgaappensionandotherpostretirementandpostemploymentbenefitplansliabilitiesnoncurrent","revenue",0.529520697167756
"usgaappensionandotherpostretirementdefinedbenefitplanscurrentliabilities","cash and cash equivalents",0.582671957671958
"usgaappensionandotherpostretirementdefinedbenefitplanscurrentliabilities","net income",0.538089225589226
"usgaappensionandotherpostretirementdefinedbenefitplanscurrentliabilities","revenue",0.527777777777778
"usgaappensionandotherpostretirementdefinedbenefitplansliabilitiesnoncurrent","cash and cash equivalents",0.583968253968254
"usgaappensionandotherpostretirementdefinedbenefitplansliabilitiesnoncurrent","revenue",0.53
"usgaappensionandotherpostretirementdefinedbenefitplansliabilitiesnoncurrent","net income",0.525497076023392
"usgaappostemploymentbenefitsliabilitycurrent","cash and cash equivalents",0.607323232323232
"usgaappostemploymentbenefitsliabilitycurrent","revenue",0.598484848484849
"usgaappostemploymentbenefitsliabilitycurrent","net income",0.58982683982684
"usgaappreferredstocknoparvalue","cash and cash equivalents",0.640740740740741
"usgaappreferredstocknoparvalue","net income",0.640740740740741
"usgaappreferredstocknoparvalue","revenue",0.6
"usgaappreferredstockparorstatedvaluepershare","cash and cash equivalents",0.654882154882155
"usgaappreferredstockparorstatedvaluepershare","net income",0.654882154882155
"usgaappreferredstockparorstatedvaluepershare","revenue",0.562121212121212
"usgaappreferredstockredemptionamount","cash and cash equivalents",0.648148148148148
"usgaappreferredstockredemptionamount","net income",0.648148148148148
"usgaappreferredstockredemptionamount","revenue",0.583333333333333
"usgaappreferredstocksharesauthorized","cash and cash equivalents",0.648148148148148
"usgaappreferredstocksharesauthorized","net income",0.648148148148148
"usgaappreferredstocksharesauthorized","revenue",0.553703703703704
"usgaappreferredstocksharesissued","cash and cash equivalents",0.643518518518519
"usgaappreferredstocksharesissued","net income",0.643518518518519
"usgaappreferredstocksharesissued","revenue",0.604166666666667
"usgaappreferredstocksharesoutstanding","cash and cash equivalents",0.649149149149149
"usgaappreferredstocksharesoutstanding","net income",0.649149149149149
"usgaappreferredstocksharesoutstanding","revenue",0.554954954954955
"usgaappreferredstockvalue","revenue",0.637777777777778
"usgaappreferredstockvalue","net income",0.637777777777778
"usgaappreferredstockvalue","cash and cash equivalents",0.631851851851852
"usgaappreferredstockvalueoutstanding","cash and cash equivalents",0.648148148148148
"usgaappreferredstockvalueoutstanding","net income",0.648148148148148
"usgaappreferredstockvalueoutstanding","revenue",0.553703703703704
"usgaapprepaidexpense","cash and cash equivalents",0.725925925925926
"usgaapprepaidexpense","net income",0.725925925925926
"usgaapprepaidexpense","revenue",0.577777777777778
"usgaapprepaidexpense","revenue",0.577777777777778
"usgaapprepaidexpenseandotherassets","cash and cash equivalents",0.683006535947712
"usgaapprepaidexpenseandotherassets","net income",0.645969498910675
"usgaapprepaidexpenseandotherassets","revenue",0.587457205104264
"usgaapprepaidexpenseandotherassetscurrent","cash and cash equivalents",0.628387533875339
"usgaapprepaidexpenseandotherassetscurrent","revenue",0.622983610788489
"usgaapprepaidexpenseandotherassetscurrent","net income",0.556775067750678
"usgaapprepaidexpenseandotherassetsnoncurrent","cash and cash equivalents",0.608585858585859
"usgaapprepaidexpenseandotherassetsnoncurrent","revenue",0.561447811447811
"usgaapprepaidexpenseandotherassetsnoncurrent","net income",0.56024531024531
"usgaapprepaidexpensecurrent","cash and cash equivalents",0.657407407407407
"usgaapprepaidexpensecurrent","net income",0.62962962962963
"usgaapprepaidexpensecurrent","revenue",0.599382716049383
"usgaapprepaidexpensecurrentandnoncurrent","cash and cash equivalents",0.688888888888889
"usgaapprepaidexpensecurrentandnoncurrent","net income",0.651851851851852
"usgaapprepaidexpensecurrentandnoncurrent","revenue",0.625
"usgaapprepaidexpensenoncurrent","cash and cash equivalents",0.619444444444444
"usgaapprepaidexpensenoncurrent","revenue",0.618518518518519
"usgaapprepaidexpensenoncurrent","net income",0.599074074074074
"usgaapprepaidroyalties","cash and cash equivalents",0.648989898989899
"usgaapprepaidroyalties","revenue",0.645021645021645
"usgaapprepaidroyalties","net income",0.582912457912458
"usgaapprepaidtaxes","cash and cash equivalents",0.666666666666667
"usgaapprepaidtaxes","net income",0.666666666666667
"usgaapprepaidtaxes","revenue",0.634920634920635
"usgaapproductwarrantyaccrual","revenue",0.714285714285714
"usgaapproductwarrantyaccrual","net income",0.661904761904762
"usgaapproductwarrantyaccrual","cash and cash equivalents",0.609126984126984
"usgaappropertyplantandequipmentandfinanceleaserightofuseassetafteraccumulateddepreciationandamortization","cash and cash equivalents",0.592643467643468
"usgaappropertyplantandequipmentandfinanceleaserightofuseassetafteraccumulateddepreciationandamortization","revenue",0.544871794871795
"usgaappropertyplantandequipmentandfinanceleaserightofuseassetafteraccumulateddepreciationandamortization","net income",0.542847503373819
"usgaappropertyplantandequipmentgross","cash and cash equivalents",0.685185185185185
"usgaappropertyplantandequipmentgross","revenue",0.666666666666667
"usgaappropertyplantandequipmentgross","net income",0.493793243793244
"usgaappropertyplantandequipmentnet","cash and cash equivalents",0.683006535947712
"usgaappropertyplantandequipmentnet","revenue",0.663398692810458
"usgaappropertyplantandequipmentnet","net income",0.584313725490196
"usgaappropertyplantandequipmentownednet","cash and cash equivalents",0.688034188034188
"usgaappropertyplantandequipmentownednet","revenue",0.595975783475784
"usgaappropertyplantandequipmentownednet","net income",0.516381766381766
"usgaappropertysubjecttooravailableforoperatingleasenet","revenue",0.596296296296296
"usgaappropertysubjecttooravailableforoperatingleasenet","net income",0.596296296296296
"usgaappropertysubjecttooravailableforoperatingleasenet","cash and cash equivalents",0.574074074074074
"usgaappropertysubjecttooravailableforoperatingleasenet","cash and cash equivalents",0.574074074074074
"usgaappublicutilitiesinventory","cash and cash equivalents",0.661111111111111
"usgaappublicutilitiesinventory","revenue",0.625925925925926
"usgaappublicutilitiesinventory","net income",0.625396825396825
